tx_id,customer_id,account_id,tx_date,amount,currency,direction,category,description_raw,counterparty_key,is_recurring_flag,is_variable_amount
TX00000159,CUST00001,CUST00001_CHECKING,2024-03-09,-72.56433753162129,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,DEPARTMENT STORE,False,True
TX00000160,CUST00001,CUST00001_CHECKING,2024-03-11,-44.93345048346993,EUR,DEBIT,SHOPPING,BOOKSTORE PURCHASE,BOOKSTORE,False,True
TX00000161,CUST00001,CUST00001_CHECKING,2024-03-15,-241.00603907127643,EUR,DEBIT,SHOPPING,,SPORTS EQUIPMENT,False,True
TX00000162,CUST00001,CUST00001_CHECKING,2024-03-26,-15.831099584621194,EUR,DEBIT,SUBSCRIPTION,FITNESS APP PURCHASE,FITNESS APP,False,True
TX00000163,CUST00001,CUST00001_CHECKING,2024-03-27,-19.947591030583126,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00000164,CUST00001,CUST00001_CHECKING,2024-03-27,-45.33457592217785,EUR,DEBIT,GROCERIES,,CONVENIENCE STORE,False,True
TX00000165,CUST00001,CUST00001_CHECKING,2024-03-11,-14.063057000275291,EUR,DEBIT,TRANSPORT,PUBLIC TRANSIT PURCHASE,,False,True
TX00000166,CUST00001,CUST00001_CHECKING,2024-03-20,-17.99241490008553,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00000167,CUST00001,CUST00001_CHECKING,2024-03-13,-8.99098942731929,EUR,DEBIT,ENTERTAINMENT,CINEMA CHAIN PURCHASE,CINEMA CHAIN,False,True
TX00000168,CUST00001,CUST00001_CHECKING,2024-03-13,-13.124032793337488,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE A PURCHASE,STREAMING SERVICE A,False,True
TX00000169,CUST00001,CUST00001_CHECKING,2024-03-02,-62.551686304047514,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00000170,CUST00001,CUST00001_CHECKING,2024-03-04,-3.3184698082179493,EUR,DEBIT,TRANSPORT,TAXI SERVICE PURCHASE,TAXI SERVICE,False,True
TX00000171,CUST00001,CUST00001_CHECKING,2024-03-01,-6.911864825081047,EUR,DEBIT,SHOPPING,,CLOTHING RETAILER A,False,True
TX00000172,CUST00001,CUST00001_CHECKING,2024-03-08,-32.74902939878121,EUR,DEBIT,UTILITIES,,MUNICIPAL UTILITIES,False,True
TX00000173,CUST00001,CUST00001_CHECKING,2024-03-19,-34.791492511004954,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,DISCOUNT GROCERY,False,True
TX00000174,CUST00001,CUST00001_CHECKING,2024-03-14,-31.02605784381934,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00000175,CUST00001,CUST00001_CHECKING,2024-03-07,-5.344459638645138,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00000176,CUST00001,CUST00001_CHECKING,2024-03-19,-17.630440472703413,EUR,DEBIT,HEALTHCARE,OPTICIAN PURCHASE,OPTICIAN,False,True
TX00000177,CUST00001,CUST00001_CHECKING,2024-03-02,-14.678240920294597,EUR,DEBIT,ENTERTAINMENT,CONCERT VENUE PURCHASE,,False,True
TX00000178,CUST00001,CUST00001_CHECKING,2024-03-06,-69.01379817016102,EUR,DEBIT,HEALTHCARE,OPTICIAN PURCHASE,OPTICIAN,False,True
TX00000179,CUST00001,CUST00001_CHECKING,2024-03-15,-748.3370391741593,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00000180,CUST00001,CUST00001_SAVINGS,2024-03-15,748.3370391741593,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00000181,CUST00001,CUST00001_CHECKING,2024-04-04,2758.2300096290664,EUR,CREDIT,SALARY,SALARY PAYMENT 2024-04,NONPROFIT FOUNDATION,True,False
TX00000182,CUST00001,CUST00001_CHECKING,2024-04-02,2695.4193016274507,EUR,CREDIT,SALARY,,TECH SOLUTIONS INC,True,False
TX00000183,CUST00001,CUST00001_CHECKING,2024-04-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-04,PERSONAL LOANS INC,True,False
TX00000184,CUST00001,CUST00001_CHECKING,2024-04-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-04,LANDLORD SERVICES,True,False
TX00000185,CUST00001,CUST00001_CHECKING,2024-04-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-04,FITNESS APP,True,False
TX00000186,CUST00001,CUST00001_CHECKING,2024-04-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-04,PERSONAL LOANS INC,True,False
TX00000187,CUST00001,CUST00001_CHECKING,2024-04-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-04,HOME MORTGAGE BANK,True,False
TX00000188,CUST00001,CUST00001_CHECKING,2024-04-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-04,MUSIC UNLIMITED,True,False
TX00000189,CUST00001,CUST00001_CHECKING,2024-04-25,-197.48463287101822,EUR,DEBIT,UTILITIES,UTILITIES 2024-04,,True,True
TX00000190,CUST00001,CUST00001_CHECKING,2024-04-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2024-04,AUTO INSURANCE INC,True,False
TX00000191,CUST00001,CUST00001_CHECKING,2024-04-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-04,PERSONAL LOANS INC,True,False
TX00000192,CUST00001,CUST00001_CHECKING,2024-04-20,-64.65081710095758,EUR,DEBIT,UTILITIES,,ELECTRIC COMPANY,True,True
TX00000193,CUST00001,CUST00001_CHECKING,2024-04-13,-14.022767711326582,EUR,DEBIT,RESTAURANT,THAI RESTAURANT PURCHASE,THAI RESTAURANT,False,True
TX00000194,CUST00001,CUST00001_CHECKING,2024-04-22,-38.43542221838291,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE B PURCHASE,,False,True
TX00000195,CUST00001,CUST00001_CHECKING,2024-04-11,-14.148858894048583,EUR,DEBIT,SHOPPING,PET STORE PURCHASE,PET STORE,False,True
TX00000196,CUST00001,CUST00001_CHECKING,2024-04-22,-6.398114527552251,EUR,DEBIT,RESTAURANT,CHINESE TAKEAWAY PURCHASE,CHINESE TAKEAWAY,False,True
TX00000197,CUST00001,CUST00001_CHECKING,2024-04-15,-11.330271048532037,EUR,DEBIT,SHOPPING,HOME GOODS STORE PURCHASE,HOME GOODS STORE,False,True
TX00000198,CUST00001,CUST00001_CHECKING,2024-04-13,-47.00034488700394,EUR,DEBIT,GROCERIES,FARMERS MARKET PURCHASE,FARMERS MARKET,False,True
TX00000199,CUST00001,CUST00001_CHECKING,2024-04-25,-2.679372943085974,EUR,DEBIT,TRANSPORT,PUBLIC TRANSIT PURCHASE,PUBLIC TRANSIT,False,True
TX00000200,CUST00001,CUST00001_CHECKING,2024-04-03,-2.5515048905895004,EUR,DEBIT,TRANSPORT,,,False,True
TX00000201,CUST00001,CUST00001_CHECKING,2024-04-17,-59.56990191811218,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,ELECTRONICS STORE,False,True
TX00000202,CUST00001,CUST00001_CHECKING,2024-04-19,-24.600523567188784,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00000203,CUST00001,CUST00001_CHECKING,2024-04-18,-36.00815743429136,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00000204,CUST00001,CUST00001_CHECKING,2024-04-15,-37.08683560892899,EUR,DEBIT,SHOPPING,,DEPARTMENT STORE,False,True
TX00000205,CUST00001,CUST00001_CHECKING,2024-04-14,-7.957407868138626,EUR,DEBIT,SHOPPING,,PHARMACY CHAIN,False,True
TX00000206,CUST00001,CUST00001_CHECKING,2024-04-18,-121.87412301036842,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00000207,CUST00001,CUST00001_CHECKING,2024-04-10,-43.52125633875807,EUR,DEBIT,UTILITIES,GAS SUPPLY INC PURCHASE,GAS SUPPLY INC,False,True
TX00000208,CUST00001,CUST00001_CHECKING,2024-04-13,-9.992396254080937,EUR,DEBIT,RESTAURANT,,SANDWICH SHOP,False,True
TX00000209,CUST00001,CUST00001_CHECKING,2024-04-17,-12.722647181996805,EUR,DEBIT,RESTAURANT,PIZZA DELIVERY PURCHASE,PIZZA DELIVERY,False,True
TX00000210,CUST00001,CUST00001_CHECKING,2024-04-16,-47.18112357433352,EUR,DEBIT,UTILITIES,ENERGY PROVIDER A PURCHASE,ENERGY PROVIDER A,False,True
TX00000211,CUST00001,CUST00001_CHECKING,2024-04-13,-9.069609115186648,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00000212,CUST00001,CUST00001_CHECKING,2024-04-14,-12.061990107074589,EUR,DEBIT,SUBSCRIPTION,GAMING SERVICE PURCHASE,GAMING SERVICE,False,True
TX00000213,CUST00001,CUST00001_CHECKING,2024-04-12,-46.484480253543275,EUR,DEBIT,TRANSPORT,CAR RENTAL PURCHASE,CAR RENTAL,False,True
TX00000214,CUST00001,CUST00001_CHECKING,2024-04-20,-5.527464170301789,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00000215,CUST00001,CUST00001_CHECKING,2024-04-18,-16.907794768193376,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,,False,True
TX00000216,CUST00001,CUST00001_CHECKING,2024-04-15,-20.91933867823291,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00000217,CUST00001,CUST00001_CHECKING,2024-04-14,-30.482064864638236,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00000218,CUST00001,CUST00001_CHECKING,2024-04-20,-11.669442128819153,EUR,DEBIT,SHOPPING,,PHARMACY CHAIN,False,True
TX00000219,CUST00001,CUST00001_CHECKING,2024-04-10,-51.04453141290462,EUR,DEBIT,HEALTHCARE,,PHYSIOTHERAPY,False,True
TX00000220,CUST00001,CUST00001_CHECKING,2024-04-03,-25.74261422267756,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00000221,CUST00001,CUST00001_CHECKING,2024-04-26,-21.48987049784053,EUR,DEBIT,MISCELLANEOUS,FOREIGN EXCHANGE PURCHASE,FOREIGN EXCHANGE,False,True
TX00000222,CUST00001,CUST00001_CHECKING,2024-04-17,-2.2258313158551526,EUR,DEBIT,TRANSPORT,RIDE SHARE APP PURCHASE,RIDE SHARE APP,False,True
TX00000223,CUST00001,CUST00001_CHECKING,2024-04-04,-36.651762251074075,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,,False,True
TX00000224,CUST00001,CUST00001_CHECKING,2024-04-27,-8.089391654318002,EUR,DEBIT,ENTERTAINMENT,,SPORTS TICKETS,False,True
TX00000225,CUST00001,CUST00001_CHECKING,2024-04-25,-31.73051549158581,EUR,DEBIT,SHOPPING,PET STORE PURCHASE,,False,True
TX00000226,CUST00001,CUST00001_CHECKING,2024-04-08,-9.655864316718326,EUR,DEBIT,TRANSPORT,PARKING SERVICES PURCHASE,,False,True
TX00000227,CUST00001,CUST00001_CHECKING,2024-04-24,-55.52010967303831,EUR,DEBIT,SHOPPING,CLOTHING RETAILER B PURCHASE,CLOTHING RETAILER B,False,True
TX00000228,CUST00001,CUST00001_CHECKING,2024-04-06,-20.522805471894248,EUR,DEBIT,ENTERTAINMENT,CINEMA CHAIN PURCHASE,CINEMA CHAIN,False,True
TX00000229,CUST00001,CUST00001_CHECKING,2024-04-13,-28.987979206110243,EUR,DEBIT,GROCERIES,FARMERS MARKET PURCHASE,FARMERS MARKET,False,True
TX00000230,CUST00001,CUST00001_CHECKING,2024-04-07,-19.263797311519443,EUR,DEBIT,SHOPPING,BOOKSTORE PURCHASE,BOOKSTORE,False,True
TX00000231,CUST00001,CUST00001_CHECKING,2024-04-18,-4.789761890546129,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00000232,CUST00001,CUST00001_CHECKING,2024-04-02,-12.318631060955221,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00000233,CUST00001,CUST00001_CHECKING,2024-04-24,-7.214763935499432,EUR,DEBIT,SHOPPING,DISCOUNT RETAILER PURCHASE,DISCOUNT RETAILER,False,True
TX00000234,CUST00001,CUST00001_CHECKING,2024-04-10,-23.283667278833402,EUR,DEBIT,RESTAURANT,BURGER JOINT PURCHASE,BURGER JOINT,False,True
TX00000235,CUST00001,CUST00001_CHECKING,2024-04-04,-20.786571897976696,EUR,DEBIT,RESTAURANT,SUSHI PLACE PURCHASE,SUSHI PLACE,False,True
TX00000236,CUST00001,CUST00001_CHECKING,2024-04-12,-13.020106477333796,EUR,DEBIT,SHOPPING,,ELECTRONICS STORE,False,True
TX00000237,CUST00001,CUST00001_CHECKING,2024-04-14,-11.15536869555306,EUR,DEBIT,RESTAURANT,ITALIAN RESTAURANT PURCHASE,ITALIAN RESTAURANT,False,True
TX00000238,CUST00001,CUST00001_CHECKING,2024-04-15,-687.0786309286975,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00000239,CUST00001,CUST00001_SAVINGS,2024-04-15,687.0786309286975,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00000240,CUST00001,CUST00001_CHECKING,2024-05-03,2756.107035087827,EUR,CREDIT,SALARY,,UNIVERSITY PAYROLL,True,False
TX00000241,CUST00001,CUST00001_CHECKING,2024-05-02,2811.5725920139757,EUR,CREDIT,SALARY,SALARY PAYMENT 2024-05,NONPROFIT FOUNDATION,True,False
TX00000242,CUST00001,CUST00001_CHECKING,2024-05-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-05,PERSONAL LOANS INC,True,False
TX00000243,CUST00001,CUST00001_CHECKING,2024-05-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,,LANDLORD SERVICES,True,False
TX00000244,CUST00001,CUST00001_CHECKING,2024-05-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-05,FITNESS APP,True,False
TX00000245,CUST00001,CUST00001_CHECKING,2024-05-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-05,PERSONAL LOANS INC,True,False
TX00000246,CUST00001,CUST00001_CHECKING,2024-05-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-05,HOME MORTGAGE BANK,True,False
TX00000247,CUST00001,CUST00001_CHECKING,2024-05-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,,MUSIC UNLIMITED,True,False
TX00000248,CUST00001,CUST00001_CHECKING,2024-05-25,-197.48463287101822,EUR,DEBIT,UTILITIES,UTILITIES 2024-05,,True,True
TX00000249,CUST00001,CUST00001_CHECKING,2024-05-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2024-05,AUTO INSURANCE INC,True,False
TX00000250,CUST00001,CUST00001_CHECKING,2024-05-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-05,PERSONAL LOANS INC,True,False
TX00000251,CUST00001,CUST00001_CHECKING,2024-05-20,-64.65081710095758,EUR,DEBIT,UTILITIES,UTILITIES 2024-05,ELECTRIC COMPANY,True,True
TX00000252,CUST00001,CUST00001_CHECKING,2024-05-03,-37.23365552079186,EUR,DEBIT,UTILITIES,,WATER UTILITY CO,False,True
TX00000253,CUST00001,CUST00001_CHECKING,2024-05-14,-14.164081566671308,EUR,DEBIT,RESTAURANT,PIZZA DELIVERY PURCHASE,,False,True
TX00000254,CUST00001,CUST00001_CHECKING,2024-05-14,-57.89597789706201,EUR,DEBIT,GROCERIES,FARMERS MARKET PURCHASE,,False,True
TX00000255,CUST00001,CUST00001_CHECKING,2024-05-20,-15.75121643933578,EUR,DEBIT,SUBSCRIPTION,MUSIC UNLIMITED PURCHASE,MUSIC UNLIMITED,False,True
TX00000256,CUST00001,CUST00001_CHECKING,2024-05-12,-29.124939825034186,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00000257,CUST00001,CUST00001_CHECKING,2024-05-21,-41.36055268220617,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00000258,CUST00001,CUST00001_CHECKING,2024-05-08,-10.015963522902616,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,ELECTRONICS STORE,False,True
TX00000259,CUST00001,CUST00001_CHECKING,2024-05-06,-30.848650495392842,EUR,DEBIT,RESTAURANT,SANDWICH SHOP PURCHASE,SANDWICH SHOP,False,True
TX00000260,CUST00001,CUST00001_CHECKING,2024-05-17,-60.14954244001856,EUR,DEBIT,UTILITIES,,ENERGY PROVIDER A,False,True
TX00000261,CUST00001,CUST00001_CHECKING,2024-05-10,-15.859137156568318,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00000262,CUST00001,CUST00001_CHECKING,2024-05-01,-31.66310701610571,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,,False,True
TX00000263,CUST00001,CUST00001_CHECKING,2024-05-07,-12.55651549780821,EUR,DEBIT,HEALTHCARE,PHYSIOTHERAPY PURCHASE,PHYSIOTHERAPY,False,True
TX00000264,CUST00001,CUST00001_CHECKING,2024-05-23,-15.254527445388234,EUR,DEBIT,HEALTHCARE,DENTAL OFFICE PURCHASE,DENTAL OFFICE,False,True
TX00000265,CUST00001,CUST00001_CHECKING,2024-05-07,-36.7921309273858,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00000266,CUST00001,CUST00001_CHECKING,2024-05-18,-54.177550451388754,EUR,DEBIT,SHOPPING,PET STORE PURCHASE,PET STORE,False,True
TX00000267,CUST00001,CUST00001_CHECKING,2024-05-06,-164.7089784602848,EUR,DEBIT,SHOPPING,HOME GOODS STORE PURCHASE,HOME GOODS STORE,False,True
TX00000268,CUST00001,CUST00001_CHECKING,2024-05-10,-17.397417214772055,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00000269,CUST00001,CUST00001_CHECKING,2024-05-26,-18.756246711976353,EUR,DEBIT,SHOPPING,CLOTHING RETAILER B PURCHASE,CLOTHING RETAILER B,False,True
TX00000270,CUST00001,CUST00001_CHECKING,2024-05-23,-106.21470875016477,EUR,DEBIT,UTILITIES,MUNICIPAL UTILITIES PURCHASE,,False,True
TX00000271,CUST00001,CUST00001_CHECKING,2024-05-03,-42.64864720789937,EUR,DEBIT,GROCERIES,,FARMERS MARKET,False,True
TX00000272,CUST00001,CUST00001_CHECKING,2024-05-15,-12.198272316021823,EUR,DEBIT,GROCERIES,FRESH PRODUCE STORE PURCHASE,FRESH PRODUCE STORE,False,True
TX00000273,CUST00001,CUST00001_CHECKING,2024-05-05,-35.15361474262158,EUR,DEBIT,ENTERTAINMENT,MUSEUM ENTRY PURCHASE,MUSEUM ENTRY,False,True
TX00000274,CUST00001,CUST00001_CHECKING,2024-05-18,-53.83063310827759,EUR,DEBIT,SHOPPING,PET STORE PURCHASE,PET STORE,False,True
TX00000275,CUST00001,CUST00001_CHECKING,2024-05-15,-6.7915993560912815,EUR,DEBIT,TRANSPORT,RIDE SHARE APP PURCHASE,RIDE SHARE APP,False,True
TX00000276,CUST00001,CUST00001_CHECKING,2024-05-26,-43.31493643259352,EUR,DEBIT,RESTAURANT,CHINESE TAKEAWAY PURCHASE,CHINESE TAKEAWAY,False,True
TX00000277,CUST00001,CUST00001_CHECKING,2024-05-26,-52.65506551248029,EUR,DEBIT,MISCELLANEOUS,BANK FEE PURCHASE,BANK FEE,False,True
TX00000278,CUST00001,CUST00001_CHECKING,2024-05-14,-48.837968231651566,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00000279,CUST00001,CUST00001_CHECKING,2024-05-15,-10.429685894441869,EUR,DEBIT,HEALTHCARE,HOSPITAL SERVICES PURCHASE,HOSPITAL SERVICES,False,True
TX00000280,CUST00001,CUST00001_CHECKING,2024-05-17,-19.388963332451524,EUR,DEBIT,MISCELLANEOUS,CHECK DEPOSIT PURCHASE,CHECK DEPOSIT,False,True
TX00000281,CUST00001,CUST00001_CHECKING,2024-05-12,-6.842759695831382,EUR,DEBIT,RESTAURANT,,PIZZA DELIVERY,False,True
TX00000282,CUST00001,CUST00001_CHECKING,2024-05-22,-18.702579020817723,EUR,DEBIT,TRANSPORT,TAXI SERVICE PURCHASE,TAXI SERVICE,False,True
TX00000283,CUST00001,CUST00001_CHECKING,2024-05-08,-12.736217855598776,EUR,DEBIT,RESTAURANT,COFFEE SHOP CHAIN PURCHASE,COFFEE SHOP CHAIN,False,True
TX00000284,CUST00001,CUST00001_CHECKING,2024-05-25,-61.36523445393227,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00000285,CUST00001,CUST00001_CHECKING,2024-05-15,-46.36248015200636,EUR,DEBIT,SHOPPING,PET STORE PURCHASE,PET STORE,False,True
TX00000286,CUST00001,CUST00001_CHECKING,2024-05-14,-53.793327947425624,EUR,DEBIT,GROCERIES,,ORGANIC FOODS MARKET,False,True
TX00000287,CUST00001,CUST00001_CHECKING,2024-05-01,-47.43574552511247,EUR,DEBIT,SHOPPING,SPORTS EQUIPMENT PURCHASE,,False,True
TX00000288,CUST00001,CUST00001_CHECKING,2024-05-18,-31.80557885038168,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,,False,True
TX00000289,CUST00001,CUST00001_CHECKING,2024-05-15,-55.96323219940085,EUR,DEBIT,SHOPPING,PET STORE PURCHASE,PET STORE,False,True
TX00000290,CUST00001,CUST00001_CHECKING,2024-05-13,-33.509856797297225,EUR,DEBIT,SHOPPING,,PHARMACY CHAIN,False,True
TX00000291,CUST00001,CUST00001_CHECKING,2024-05-06,-38.176924452694685,EUR,DEBIT,UTILITIES,MUNICIPAL UTILITIES PURCHASE,MUNICIPAL UTILITIES,False,True
TX00000292,CUST00001,CUST00001_CHECKING,2024-05-11,-14.893130436009763,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,CASH DEPOSIT,False,True
TX00000293,CUST00001,CUST00001_CHECKING,2024-05-27,-29.399837350795657,EUR,DEBIT,SHOPPING,DISCOUNT RETAILER PURCHASE,DISCOUNT RETAILER,False,True
TX00000294,CUST00001,CUST00001_CHECKING,2024-05-16,-41.9072179082417,EUR,DEBIT,MISCELLANEOUS,BANK FEE PURCHASE,BANK FEE,False,True
TX00000295,CUST00001,CUST00001_CHECKING,2024-05-09,-10.064117622341591,EUR,DEBIT,SHOPPING,BOOKSTORE PURCHASE,BOOKSTORE,False,True
TX00000296,CUST00001,CUST00001_CHECKING,2024-05-13,-37.48710636557426,EUR,DEBIT,UTILITIES,MUNICIPAL UTILITIES PURCHASE,MUNICIPAL UTILITIES,False,True
TX00000297,CUST00001,CUST00001_CHECKING,2024-05-09,-37.75176543016281,EUR,DEBIT,MISCELLANEOUS,WIRE TRANSFER PURCHASE,WIRE TRANSFER,False,True
TX00000298,CUST00001,CUST00001_CHECKING,2024-05-15,-481.4586564691383,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00000299,CUST00001,CUST00001_SAVINGS,2024-05-15,481.4586564691383,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00000300,CUST00001,CUST00001_CHECKING,2024-06-03,2741.4453498104845,EUR,CREDIT,SALARY,,CONSULTING FIRM LLP,True,False
TX00000301,CUST00001,CUST00001_CHECKING,2024-06-01,2813.4956151611386,EUR,CREDIT,SALARY,SALARY PAYMENT 2024-06,HEALTHCARE PARTNERS,True,False
TX00000302,CUST00001,CUST00001_CHECKING,2024-06-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-06,PERSONAL LOANS INC,True,False
TX00000303,CUST00001,CUST00001_CHECKING,2024-06-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,,LANDLORD SERVICES,True,False
TX00000304,CUST00001,CUST00001_CHECKING,2024-06-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-06,FITNESS APP,True,False
TX00000305,CUST00001,CUST00001_CHECKING,2024-06-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-06,PERSONAL LOANS INC,True,False
TX00000306,CUST00001,CUST00001_CHECKING,2024-06-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-06,HOME MORTGAGE BANK,True,False
TX00000307,CUST00001,CUST00001_CHECKING,2024-06-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-06,MUSIC UNLIMITED,True,False
TX00000308,CUST00001,CUST00001_CHECKING,2024-06-25,-197.48463287101822,EUR,DEBIT,UTILITIES,UTILITIES 2024-06,GAS SUPPLY INC,True,True
TX00000309,CUST00001,CUST00001_CHECKING,2024-06-09,-220.07688464694493,EUR,DEBIT,INSURANCE,,AUTO INSURANCE INC,True,False
TX00000310,CUST00001,CUST00001_CHECKING,2024-06-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-06,PERSONAL LOANS INC,True,False
TX00000311,CUST00001,CUST00001_CHECKING,2024-06-20,-64.65081710095758,EUR,DEBIT,UTILITIES,UTILITIES 2024-06,ELECTRIC COMPANY,True,True
TX00000312,CUST00001,CUST00001_CHECKING,2024-06-23,-152.24962948747086,EUR,DEBIT,SHOPPING,SPORTS EQUIPMENT PURCHASE,SPORTS EQUIPMENT,False,True
TX00000313,CUST00001,CUST00001_CHECKING,2024-06-15,-35.327209966245285,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,DISCOUNT GROCERY,False,True
TX00000314,CUST00001,CUST00001_CHECKING,2024-06-16,-40.045797302039716,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00000315,CUST00001,CUST00001_CHECKING,2024-06-04,-223.67600076280414,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,DEPARTMENT STORE,False,True
TX00000316,CUST00001,CUST00001_CHECKING,2024-06-25,-59.20489272883904,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,DEPARTMENT STORE,False,True
TX00000317,CUST00001,CUST00001_CHECKING,2024-06-10,-22.68660068030373,EUR,DEBIT,HEALTHCARE,MEDICAL CLINIC PURCHASE,MEDICAL CLINIC,False,True
TX00000318,CUST00001,CUST00001_CHECKING,2024-06-07,-11.143234768388552,EUR,DEBIT,TRANSPORT,PARKING SERVICES PURCHASE,PARKING SERVICES,False,True
